Trial,Year,State,Site,Site_Prod,Block,Plant_N,Yield_SY
46,2016,NE,Kyes,Low,2,80,14492.9
46,2016,NE,Kyes,Low,2,120,16600.2
46,2016,NE,Kyes,Low,2,40,16833.2
46,2016,NE,Kyes,Low,2,80,17510.2
46,2016,NE,Kyes,Low,2,280,16497.4
46,2016,NE,Kyes,Low,2,40,13849.9
46,2016,NE,Kyes,Low,2,40,18346.7
46,2016,NE,Kyes,Low,2,200,17108.7
46,2016,NE,Kyes,Low,2,40,18195.4
46,2016,NE,Kyes,Low,3,0,10410.8
46,2016,NE,Kyes,Low,3,40,16856
46,2016,NE,Kyes,Low,3,40,18249.3
46,2016,NE,Kyes,Low,3,40,17031.7
46,2016,NE,Kyes,Low,3,200,18562.6
46,2016,NE,Kyes,Low,3,40,17806.2
46,2016,NE,Kyes,Low,3,80,15902
46,2016,NE,Kyes,Low,3,80,17584.6
46,2016,NE,Kyes,Low,3,40,16836.2
46,2016,NE,Kyes,Low,3,160,17153.1
46,2016,NE,Kyes,Low,3,240,17189.5
46,2016,NE,Kyes,Low,3,120,16191.5
46,2016,NE,Kyes,Low,3,80,16442.4
46,2016,NE,Kyes,Low,3,40,17549.7
46,2016,NE,Kyes,Low,3,280,16462.7
46,2016,NE,Kyes,Low,3,40,14543.3
46,2016,NE,Kyes,Low,4,120,16561
46,2016,NE,Kyes,Low,4,80,17339.7
46,2016,NE,Kyes,Low,4,40,15636.4
46,2016,NE,Kyes,Low,4,80,17569.8
46,2016,NE,Kyes,Low,4,240,14674.3
46,2016,NE,Kyes,Low,4,40,17091.4
46,2016,NE,Kyes,Low,4,160,17093.7
46,2016,NE,Kyes,Low,4,40,15753.2
46,2016,NE,Kyes,Low,4,40,16834.6
46,2016,NE,Kyes,Low,4,40,14376.9
46,2016,NE,Kyes,Low,4,280,17290.7
46,2016,NE,Kyes,Low,4,0,11909
46,2016,NE,Kyes,Low,4,40,16190.5
46,2016,NE,Kyes,Low,4,80,15485.5
46,2016,NE,Kyes,Low,4,200,17479.1
46,2016,NE,Kyes,Low,4,40,16856
47,2016,NE,SCAL,High,1,40,15267.8
47,2016,NE,SCAL,High,1,80,15797.9
47,2016,NE,SCAL,High,1,40,14900.7
47,2016,NE,SCAL,High,1,40,15971.4
47,2016,NE,SCAL,High,1,80,16305.8
47,2016,NE,SCAL,High,1,40,15299.7
47,2016,NE,SCAL,High,1,40,15806.8
47,2016,NE,SCAL,High,1,160,16601.5
47,2016,NE,SCAL,High,1,0,12522.2
47,2016,NE,SCAL,High,1,120,15007
47,2016,NE,SCAL,High,1,40,16042.2
47,2016,NE,SCAL,High,1,40,15593.2
47,2016,NE,SCAL,High,1,80,15141.4
47,2016,NE,SCAL,High,1,200,15202.7
47,2016,NE,SCAL,High,1,240,15848.1
47,2016,NE,SCAL,High,1,280,15366.3
47,2016,NE,SCAL,High,2,160,15520.1
47,2016,NE,SCAL,High,2,80,16065.7
47,2016,NE,SCAL,High,2,240,16508.2
47,2016,NE,SCAL,High,2,40,16221.8
47,2016,NE,SCAL,High,2,0,14160.9
47,2016,NE,SCAL,High,2,40,15636.5
47,2016,NE,SCAL,High,2,40,15008.5
47,2016,NE,SCAL,High,2,80,15019.6
47,2016,NE,SCAL,High,2,120,15110.3
47,2016,NE,SCAL,High,2,40,15870.6
47,2016,NE,SCAL,High,2,80,15786.4
47,2016,NE,SCAL,High,2,280,15647.1
47,2016,NE,SCAL,High,2,40,15199.5
47,2016,NE,SCAL,High,2,40,14915.1
47,2016,NE,SCAL,High,2,200,15213.7
47,2016,NE,SCAL,High,2,40,16260
47,2016,NE,SCAL,High,3,0,14339.9
47,2016,NE,SCAL,High,3,40,14955.1
47,2016,NE,SCAL,High,3,40,16413.5
47,2016,NE,SCAL,High,3,40,15489.1
47,2016,NE,SCAL,High,3,200,15963.7
47,2016,NE,SCAL,High,3,40,15566.1
47,2016,NE,SCAL,High,3,80,15842
47,2016,NE,SCAL,High,3,80,14991.9
47,2016,NE,SCAL,High,3,40,14906.2
47,2016,NE,SCAL,High,3,160,14762.6
47,2016,NE,SCAL,High,3,240,15370.5
47,2016,NE,SCAL,High,3,120,15367.1
47,2016,NE,SCAL,High,3,80,15983.6
47,2016,NE,SCAL,High,3,40,14703.3
47,2016,NE,SCAL,High,3,280,14974.2
47,2016,NE,SCAL,High,3,40,15258.9
47,2016,NE,SCAL,High,4,120,15359.8
47,2016,NE,SCAL,High,4,80,15434.4
47,2016,NE,SCAL,High,4,40,15197.2
47,2016,NE,SCAL,High,4,80,15181.6
47,2016,NE,SCAL,High,4,240,15724.7
47,2016,NE,SCAL,High,4,40,15661.6
47,2016,NE,SCAL,High,4,160,15941.2
47,2016,NE,SCAL,High,4,40,15080.9
47,2016,NE,SCAL,High,4,40,15556.7
47,2016,NE,SCAL,High,4,40,16224.3
47,2016,NE,SCAL,High,4,280,15334.9
47,2016,NE,SCAL,High,4,0,14658.9
47,2016,NE,SCAL,High,4,40,15210
47,2016,NE,SCAL,High,4,80,15805.9
47,2016,NE,SCAL,High,4,200,15135.2
47,2016,NE,SCAL,High,4,40,15632.8
48,2016,WI,Lorenzo,Low,1,40,11374
48,2016,WI,Lorenzo,Low,1,80,12370
48,2016,WI,Lorenzo,Low,1,40,11876.8
48,2016,WI,Lorenzo,Low,1,40,12274.9
48,2016,WI,Lorenzo,Low,1,80,11486.1
48,2016,WI,Lorenzo,Low,1,40,12931.9
48,2016,WI,Lorenzo,Low,1,40,13195.7
48,2016,WI,Lorenzo,Low,1,160,15144.1
48,2016,WI,Lorenzo,Low,1,0,10993
48,2016,WI,Lorenzo,Low,1,120,14745.6
48,2016,WI,Lorenzo,Low,1,40,13549.6
48,2016,WI,Lorenzo,Low,1,40,13889.9
48,2016,WI,Lorenzo,Low,1,80,14166.5
48,2016,WI,Lorenzo,Low,1,200,13385.5
48,2016,WI,Lorenzo,Low,1,240,11079
48,2016,WI,Lorenzo,Low,1,280,11318.8
48,2016,WI,Lorenzo,Low,2,160,12862.8
48,2016,WI,Lorenzo,Low,2,80,13381.5
48,2016,WI,Lorenzo,Low,2,240,9463.3
48,2016,WI,Lorenzo,Low,2,40,10202.5
48,2016,WI,Lorenzo,Low,2,0,7958.3
48,2016,WI,Lorenzo,Low,2,40,10212.7
48,2016,WI,Lorenzo,Low,2,40,10900.3
48,2016,WI,Lorenzo,Low,2,80,12150
48,2016,WI,Lorenzo,Low,2,120,.
48,2016,WI,Lorenzo,Low,2,40,10842.3
48,2016,WI,Lorenzo,Low,2,80,11265.5
48,2016,WI,Lorenzo,Low,2,280,10940.7
48,2016,WI,Lorenzo,Low,2,40,9900.3
48,2016,WI,Lorenzo,Low,2,40,10689
48,2016,WI,Lorenzo,Low,2,200,10856.5
48,2016,WI,Lorenzo,Low,2,40,11635.2
48,2016,WI,Lorenzo,Low,3,0,8520.9
48,2016,WI,Lorenzo,Low,3,40,11242.1
48,2016,WI,Lorenzo,Low,3,40,10835.5
48,2016,WI,Lorenzo,Low,3,40,10503.2
48,2016,WI,Lorenzo,Low,3,200,9296.4
48,2016,WI,Lorenzo,Low,3,40,10607.2
48,2016,WI,Lorenzo,Low,3,80,9633.8
48,2016,WI,Lorenzo,Low,3,80,12575.2
48,2016,WI,Lorenzo,Low,3,40,11027.3
48,2016,WI,Lorenzo,Low,3,160,10728.5
48,2016,WI,Lorenzo,Low,3,240,10693.9
48,2016,WI,Lorenzo,Low,3,120,9838.6
48,2016,WI,Lorenzo,Low,3,80,9881.3
48,2016,WI,Lorenzo,Low,3,40,10686.4
48,2016,WI,Lorenzo,Low,3,280,11104
48,2016,WI,Lorenzo,Low,3,40,10436.7
48,2016,WI,Lorenzo,Low,4,120,10425.6
48,2016,WI,Lorenzo,Low,4,80,10113.6
48,2016,WI,Lorenzo,Low,4,40,12906.1
48,2016,WI,Lorenzo,Low,4,80,11877.3
48,2016,WI,Lorenzo,Low,4,240,9753
48,2016,WI,Lorenzo,Low,4,40,11082.4
48,2016,WI,Lorenzo,Low,4,160,10051.2
48,2016,WI,Lorenzo,Low,4,40,10049.2
48,2016,WI,Lorenzo,Low,4,40,10481.8
48,2016,WI,Lorenzo,Low,4,40,11826.3
48,2016,WI,Lorenzo,Low,4,280,12468
48,2016,WI,Lorenzo,Low,4,0,9923.8
48,2016,WI,Lorenzo,Low,4,40,11601.2
48,2016,WI,Lorenzo,Low,4,80,10810.9
48,2016,WI,Lorenzo,Low,4,200,10753
48,2016,WI,Lorenzo,Low,4,40,10243.2
49,2016,WI,Plano,High,1,40,.
49,2016,WI,Plano,High,1,80,13851.3
49,2016,WI,Plano,High,1,40,13718.8
49,2016,WI,Plano,High,1,40,15076.5
49,2016,WI,Plano,High,1,80,14073.1
49,2016,WI,Plano,High,1,40,15628.7
49,2016,WI,Plano,High,1,40,14571.7
49,2016,WI,Plano,High,1,160,13223.7
49,2016,WI,Plano,High,1,0,13777.7
49,2016,WI,Plano,High,1,120,14686.4
49,2016,WI,Plano,High,1,40,15556.6
49,2016,WI,Plano,High,1,40,13906.1
49,2016,WI,Plano,High,1,80,15281.1
49,2016,WI,Plano,High,1,200,13293.9
49,2016,WI,Plano,High,1,240,13277.1
49,2016,WI,Plano,High,1,280,13502.2
49,2016,WI,Plano,High,2,160,14173
49,2016,WI,Plano,High,2,80,15190.1
49,2016,WI,Plano,High,2,240,13308.1
49,2016,WI,Plano,High,2,40,15004.3
49,2016,WI,Plano,High,2,0,12027.7
49,2016,WI,Plano,High,2,40,15403.9
49,2016,WI,Plano,High,2,40,14378.5
49,2016,WI,Plano,High,2,80,14471.4
49,2016,WI,Plano,High,2,120,14566.8
49,2016,WI,Plano,High,2,40,14813.9
49,2016,WI,Plano,High,2,80,14406.3
49,2016,WI,Plano,High,2,280,12788.6
49,2016,WI,Plano,High,2,40,13216.9
49,2016,WI,Plano,High,2,40,14766.7
49,2016,WI,Plano,High,2,200,13874.4
49,2016,WI,Plano,High,2,40,14940
49,2016,WI,Plano,High,3,0,13566.8
49,2016,WI,Plano,High,3,40,14918.1
49,2016,WI,Plano,High,3,40,15823.2
49,2016,WI,Plano,High,3,40,14995.1
49,2016,WI,Plano,High,3,200,14955.9
49,2016,WI,Plano,High,3,40,15170.2
49,2016,WI,Plano,High,3,80,14678.1
49,2016,WI,Plano,High,3,80,13773.7
49,2016,WI,Plano,High,3,40,14984.7
49,2016,WI,Plano,High,3,160,14154.9
49,2016,WI,Plano,High,3,240,12502.6
49,2016,WI,Plano,High,3,120,14020.2
49,2016,WI,Plano,High,3,80,14715.6
49,2016,WI,Plano,High,3,40,15027.3
49,2016,WI,Plano,High,3,280,12822.7
49,2016,WI,Plano,High,3,40,13605.1
49,2016,WI,Plano,High,4,120,14211
49,2016,WI,Plano,High,4,80,14754.8
49,2016,WI,Plano,High,4,40,14698
49,2016,WI,Plano,High,4,80,15234.9
49,2016,WI,Plano,High,4,240,13831.3
49,2016,WI,Plano,High,4,40,15595.6
49,2016,WI,Plano,High,4,160,14710.4
49,2016,WI,Plano,High,4,40,15086
49,2016,WI,Plano,High,4,40,15088.6
49,2016,WI,Plano,High,4,40,14263.6
49,2016,WI,Plano,High,4,280,13595.6
49,2016,WI,Plano,High,4,0,10939.1
49,2016,WI,Plano,High,4,40,15203.4
49,2016,WI,Plano,High,4,80,12939.5
49,2016,WI,Plano,High,4,200,12498.5
49,2016,WI,Plano,High,4,40,14978.3
